speed/Mbps,r_time_1,loss_1,r_time_2,loss_2,r_time_3,loss_3,r_time_4,loss_4,r_time_5,loss_5,r_time_6,loss_6,r_time_7,loss_7,r_time_8,loss_8,r_time_9,loss_9,r_time_10,loss_10,r_time_11,loss_11,r_time_12,loss_12,r_time_13,loss_13,r_time_14,loss_14,r_time_15,loss_15,r_time_16,loss_16,r_time_17,loss_17,r_time_18,loss_18,r_time_19,loss_19,r_time_20,loss_20,r_time_21,loss_21,r_time_22,loss_22,r_time_23,loss_23,r_time_24,loss_24,r_time_25,loss_25,r_time_26,loss_26,r_time_27,loss_27,r_time_28,loss_28,r_time_29,loss_29,r_time_30,loss_30,r_time_31,loss_31,r_time_32,loss_32,r_time_33,loss_33,r_time_34,loss_34,r_time_35,loss_35,r_time_36,loss_36,r_time_37,loss_37,r_time_38,loss_38,r_time_39,loss_39,r_time_40,loss_40,r_time_41,loss_41,r_time_42,loss_42,r_time_43,loss_43,r_time_44,loss_44,r_time_45,loss_45,r_time_46,loss_46,r_time_47,loss_47,r_time_48,loss_48,r_time_49,loss_49,r_time_50,loss_50
405,0.920491457,0.788001543,0.919786692,0.787808642,0.922308207,0.788001543,0.929331541,0.787808642,0.920698404,0.787808642,0.87003231,0.84375,0.477475882,0.936535494,0.743983507,0.854938272,0.8822999,0.796682099,0.933304548,0.793402778,0.919606924,0.788001543,0.920802593,0.788001543,0.920088768,0.787808642,0.920122623,0.787808642,0.923971653,0.788001543,0.896028996,0.793595679,0.920418739,0.788001543,0.931073666,0.787037037,0.918996334,0.788001543,0.897839785,0.793595679,0.918386936,0.788001543,0.922157049,0.788001543,0.17670536,0.993441358,0.900454521,0.793402778,0.921522617,0.788001543,0.878311634,0.79841821,0.898373604,0.793595679,0.922197342,0.787808642,0.883372545,0.796875,0.919212341,0.788001543,0.919722557,0.787808642,0.894942045,0.793595679,0.897709131,0.793595679,0.920272112,0.788001543,0.923567533,0.788001543,0.918784142,0.788001543,0.899712563,0.793209877,0.917238474,0.793595679,0.922859192,0.787615741,0.920983553,0.788001543,0.921606541,0.787808642,0.926510811,0.787808642,0.923294306,0.788001543,0.920302868,0.788001543,0.919919729,0.788001543,0.894673586,0.793595679,0.901007414,0.793209877,0.701993942,0.839891975,0.897419691,0.793595679,0.92577076,0.788001543
410,0.880331039,0.800685976,0.900650263,0.795160061,0.919518948,0.79058689,0.881403208,0.800304878,0.898197174,0.795922256,0.920781612,0.79058689,0.923777342,0.79058689,0.929157019,0.79058689,0.932816505,0.790205793,0.895992994,0.796112805,0.920740128,0.790205793,0.930654287,0.788300305,0.930290461,0.788490854,0.894924164,0.796875,0.904722929,0.79382622,0.896268129,0.798971037,0.935839653,0.787919207,0.93332243,0.788490854,0.907021999,0.793635671,0.921739817,0.79058689,0.922166348,0.79058689,0.920649529,0.79058689,0.923710346,0.79058689,0.922092915,0.790205793,0.920302391,0.79058689,0.89702487,0.796112805,0.922053576,0.79058689,0.936408758,0.788300305,0.920430183,0.79058689,0.884291887,0.799352134,0.895580053,0.796112805,0.921155453,0.79058689,0.896411419,0.796112805,0.899957418,0.795541159,0.881914139,0.799352134,0.927848339,0.788490854,0.922344923,0.79058689,0.921168804,0.79058689,0.924176216,0.789824695,0.925096512,0.789824695,0.937233686,0.787919207,0.931828976,0.79058689,0.921840429,0.79058689,0.881138086,0.800876524,0.921685219,0.79058689,0.901086807,0.798971037,0.923845768,0.79058689,0.92536664,0.79058689,0.921854496,0.79058689,0.922905922,0.790396341
415,0.922032833,0.79310994,0.928154707,0.792168675,0.898516178,0.798569277,0.933542728,0.791039157,0.936919451,0.791039157,0.921442509,0.792733434,0.877835035,0.80252259,0.935651541,0.790474398,0.935702562,0.790850904,0.898094177,0.798569277,0.928934574,0.79122741,0.924675703,0.792921687,0.929385662,0.791792169,0.927690268,0.791980422,0.933234215,0.79122741,0.928902388,0.791603916,0.929012775,0.792921687,0.877487183,0.80252259,0.94289422,0.79310994,0.927853346,0.791603916,0.902795076,0.799510542,0.926095963,0.792168675,0.926477194,0.792921687,0.903507948,0.798381024,0.899340391,0.798192771,0.887099743,0.801204819,0.921292543,0.792733434,0.923217297,0.792733434,0.894656181,0.798569277,0.921194792,0.79310994,0.884280443,0.801581325,0.931670427,0.791980422,0.883374453,0.801016566,0.922402382,0.79310994,0.921945095,0.79310994,0.900406837,0.798569277,0.90150094,0.797251506,0.922727823,0.792921687,0.922103167,0.79310994,0.919914484,0.79310994,0.920153618,0.79310994,0.933247328,0.79310994,0.909996271,0.796498494,0.939838886,0.790474398,0.932290554,0.791792169,0.911487103,0.798381024,0.91987443,0.79310994,0.902460098,0.798569277,0.895532608,0.798569277,0.93065238,0.797439759
420,0.886342525,0.804315476,0.938825607,0.795014881,0.926377058,0.795200893,0.918896914,0.795572917,0.901789904,0.80078125,0.899866819,0.800967262,0.926361322,0.794642857,0.922896147,0.795572917,0.922930241,0.795200893,0.921932697,0.795200893,0.921332836,0.795572917,0.881497622,0.803943452,0.921202421,0.795386905,0.920166731,0.795572917,0.896566153,0.800967262,0.922522783,0.794828869,0.927460909,0.795572917,0.923113823,0.795572917,0.920042992,0.795572917,0.898812294,0.800967262,0.903953791,0.799107143,0.904484272,0.800409226,0.925768137,0.795572917,0.920962811,0.795572917,0.897294521,0.80078125,0.904477119,0.79985119,0.922292471,0.795386905,0.922017574,0.795572917,0.920195103,0.795572917,0.881047249,0.804129464,0.922303915,0.795386905,0.919411421,0.795386905,0.923944473,0.795014881,0.906301498,0.801153274,0.92009449,0.795386905,0.920524597,0.795386905,0.89688468,0.800967262,0.920969009,0.795572917,0.936374187,0.793154762,0.941200018,0.793526786,0.911931992,0.798735119,0.921881914,0.795572917,0.927698851,0.795014881,0.926273346,0.795572917,0.89913106,0.800223214,0.925781727,0.796316964,0.919431686,0.795572917,0.931767225,0.794642857,0.887411833,0.803571429,0.895423651,0.801897321
425,0.929283857,0.795955882,0.920917749,0.797977941,0.90013504,0.802757353,0.924567223,0.797977941,0.922480822,0.797794118,0.91714406,0.801286765,0.894050121,0.803308824,0.908495188,0.800367647,0.922936678,0.797610294,0.926496267,0.797794118,0.899034262,0.803308824,0.92116046,0.797794118,0.879206419,0.807720588,0.930687189,0.797977941,0.922775745,0.797610294,0.940602303,0.797610294,0.926870823,0.797242647,0.921658278,0.797977941,0.926463127,0.797426471,0.884711027,0.805882353,0.88609767,0.806066176,0.921247721,0.797977941,0.920889139,0.797794118,0.924138784,0.797977941,0.881242275,0.807536765,0.924715281,0.797794118,0.91985321,0.797977941,0.932876348,0.795588235,0.92132473,0.797426471,0.903277874,0.802573529,0.887101412,0.805147059,0.88506937,0.806433824,0.894162655,0.805698529,0.903628826,0.802022059,0.927162647,0.797058824,0.896479845,0.803125,0.896822214,0.803125,0.92334342,0.797977941,0.92205286,0.797977941,0.921465635,0.797977941,0.926451683,0.797426471,0.920975685,0.797977941,0.920144796,0.797794118,0.900797129,0.807904412,0.92060113,0.797610294,0.926200867,0.797610294,0.881320238,0.806433824,0.88920784,0.805514706,0.900825024,0.802573529,0.922921896,0.797977941
430,0.923459291,0.799600291,0.929331541,0.799236919,0.92363739,0.799600291,0.899565935,0.804869186,0.923141718,0.799600291,0.900130033,0.805414244,0.919407606,0.800327035,0.922643423,0.799781977,0.895559311,0.805414244,0.922888041,0.800145349,0.920491934,0.800145349,0.920823097,0.799963663,0.889837027,0.806867733,0.922493219,0.800145349,0.925856829,0.799418605,0.881982565,0.810138081,0.92060256,0.799963663,0.930602312,0.797965116,0.929431438,0.798873547,0.910768032,0.803234012,0.931169033,0.797965116,0.92411685,0.799600291,0.930063009,0.798510174,0.920671225,0.800145349,0.886703491,0.807412791,0.880153894,0.809774709,0.876283169,0.809593023,0.903671741,0.804142442,0.897386551,0.80559593,0.894262791,0.80559593,0.875873089,0.809774709,0.925453186,0.800145349,0.936998367,0.799418605,0.896151066,0.805414244,0.921263695,0.799963663,0.926995277,0.800327035,0.900072813,0.80559593,0.929244518,0.799781977,0.929031849,0.799236919,0.899282694,0.805050872,0.940604448,0.799236919,0.928236723,0.799055233,0.922347307,0.800327035,0.880438805,0.809229651,0.920910835,0.800145349,0.902024031,0.805414244,0.878009558,0.810138081,0.887872219,0.808684593,0.935715914,0.798510174,0.923718929,0.799963663
435,0.924664974,0.802083333,0.926118612,0.802083333,0.883943796,0.810524425,0.920718908,0.802262931,0.931457996,0.800826149,0.905811787,0.806034483,0.932698727,0.799928161,0.919043541,0.805675287,0.935572386,0.799748563,0.910394192,0.805316092,0.931283474,0.800826149,0.930460453,0.80154454,0.900512457,0.806752874,0.928610325,0.801903736,0.931772709,0.800287356,0.924444675,0.802083333,0.88364768,0.810704023,0.924819231,0.801903736,0.922746181,0.801724138,0.901013136,0.807471264,0.928389311,0.802083333,0.903638124,0.807471264,0.926998138,0.801364943,0.922279358,0.802262931,0.881872177,0.810704023,0.898166895,0.807112069,0.922119617,0.802262931,0.902076244,0.807471264,0.899545193,0.806932471,0.886834621,0.809446839,0.929577827,0.800466954,0.923945427,0.801903736,0.924675941,0.80154454,0.900331974,0.807291667,0.902533293,0.806752874,0.907699347,0.807471264,0.898005724,0.807291667,0.900074005,0.806932471,0.927554607,0.801903736,0.90696311,0.807471264,0.908747911,0.806393678,0.898950815,0.807471264,0.928248167,0.802262931,0.921945095,0.802262931,0.925160646,0.80154454,0.911086559,0.805136494,0.893946171,0.80783046,0.899705648,0.806752874,0.930406094,0.800646552,0.903338909,0.806573276
440,0.90275836,0.80859375,0.924224854,0.803977273,0.90079999,0.809303977,0.923559427,0.804332386,0.897161484,0.809481534,0.903144836,0.808238636,0.929645777,0.802556818,0.880137682,0.812855114,0.903576136,0.809659091,0.897885323,0.809481534,0.884817123,0.812677557,0.906045198,0.80859375,0.922997236,0.80415483,0.92038846,0.804509943,0.890605688,0.813920455,0.927165508,0.803799716,0.902801514,0.808416193,0.903523207,0.80859375,0.900001764,0.809481534,0.621995449,0.892400568,0.91418457,0.808771307,0.933318377,0.802201705,0.90064621,0.808948864,0.903530836,0.808238636,0.926902056,0.803799716,0.925589085,0.803977273,0.926868916,0.804509943,0.901943207,0.808771307,0.927314043,0.80415483,0.902565241,0.80912642,0.923333883,0.803977273,0.92093277,0.804332386,0.934884548,0.804332386,0.942791462,0.803977273,0.901103735,0.809303977,0.920386314,0.8046875,0.919588327,0.8046875,0.901667356,0.809303977,0.898831606,0.809481534,0.901144028,0.809481534,0.929883003,0.803622159,0.901913166,0.80912642,0.92342186,0.803977273,0.902872562,0.808416193,0.930188894,0.802734375,0.928856134,0.803799716,0.925040722,0.80415483,0.894980907,0.8125,0.898727655,0.809481534,0.928578138,0.803089489
445,0.886110067,0.814080056,0.924856901,0.806706461,0.902539492,0.811095506,0.901773691,0.810919944,0.902844906,0.811271067,0.923326492,0.806355337,0.914463997,0.811271067,0.924561024,0.806004213,0.902601719,0.811095506,0.90284133,0.811446629,0.885004997,0.814255618,0.884721756,0.81443118,0.898550987,0.811446629,0.904042721,0.810217697,0.932315588,0.805126404,0.93055892,0.805126404,0.904779196,0.810217697,0.931203604,0.804775281,0.908136606,0.810217697,0.932217598,0.804950843,0.930161238,0.804950843,0.92626071,0.805828652,0.924895525,0.806179775,0.898576021,0.811446629,0.625850677,0.882549157,0.952734232,0.806179775,0.924033165,0.806004213,0.933550596,0.804775281,0.925831556,0.806004213,0.900286674,0.811095506,0.922958374,0.806179775,0.885508776,0.81443118,0.928994894,0.805301966,0.927885294,0.805301966,0.929895163,0.805126404,0.929933548,0.804950843,0.899495602,0.811446629,0.899842024,0.811622191,0.922825336,0.806530899,0.902657509,0.811095506,0.900413036,0.811446629,0.923172712,0.806355337,0.906598091,0.810744382,0.923242331,0.806530899,0.926994085,0.806004213,0.927550793,0.805828652,0.92991972,0.806355337,0.90149498,0.811271067,0.928227663,0.805828652,0.922759533,0.806530899
450,0.905586004,0.813194444,0.901433468,0.813194444,0.924300432,0.808333333,0.905840158,0.813194444,0.942927122,0.8078125,0.929471254,0.807986111,0.924624205,0.808159722,0.930960178,0.807986111,0.887345791,0.816319444,0.928822279,0.8078125,0.907862902,0.812847222,0.93339324,0.807465278,0.925202131,0.8078125,0.887919426,0.815798611,0.925489426,0.8078125,0.888341665,0.816145833,0.902464151,0.813020833,0.88175559,0.818055556,0.910265446,0.816319444,0.883989334,0.817534722,0.914703369,0.8125,0.905389786,0.812326389,0.902448654,0.813194444,0.929813385,0.8078125,0.889951468,0.816145833,0.929837704,0.808159722,0.930363655,0.807986111,0.928013802,0.807986111,0.899301767,0.813194444,0.923408031,0.808333333,0.904997349,0.813020833,0.903201342,0.813194444,0.904863596,0.8125,0.92556262,0.807986111,0.921825886,0.808159722,0.900791168,0.813368056,0.937122822,0.806944444,0.908071518,0.813020833,0.925764561,0.807986111,0.923879385,0.808159722,0.903308868,0.812847222,0.904561996,0.813368056,0.9280653,0.807291667,0.928040981,0.807465278,0.899995804,0.813194444,0.90087986,0.813194444,0.929746628,0.808333333,0.926626682,0.808159722,0.928709984,0.807465278,0.932358265,0.807118056
455,0.904989243,0.81456044,0.890526533,0.818337912,0.901706696,0.815247253,0.905128956,0.814903846,0.930757046,0.809924451,0.927621126,0.810267857,0.926129103,0.810267857,0.902869463,0.814903846,0.876552343,0.820226648,0.902741194,0.815075549,0.913297653,0.817822802,0.935461044,0.809237637,0.907774687,0.81456044,0.929121256,0.809924451,0.928748369,0.810096154,0.930887699,0.809581044,0.92885232,0.810267857,0.911685228,0.815247253,0.924467325,0.810267857,0.927523136,0.810096154,0.933571577,0.809924451,0.910437822,0.814732143,0.929580212,0.809581044,0.932451248,0.809237637,0.93316555,0.809237637,0.904460907,0.815075549,0.931849241,0.809237637,0.927143812,0.810096154,0.934987068,0.810267857,0.933760881,0.809581044,0.903110981,0.815075549,0.905770779,0.814217033,0.937451839,0.809409341,0.983057261,0.809237637,0.907494307,0.814388736,0.88840127,0.817994505,0.927735567,0.810096154,0.929652691,0.810096154,0.928340912,0.809752747,0.916352749,0.81456044,0.928938627,0.809409341,0.936067104,0.809237637,0.923097849,0.810267857,0.907011986,0.814388736,0.901022196,0.815418956,0.925130606,0.81043956,0.927630186,0.810096154,0.92771697,0.809924451,0.886743784,0.818509615,0.935248852,0.808894231
460,0.936802387,0.812160326,0.932435989,0.811480978,0.939636946,0.812160326,0.908435106,0.816576087,0.928810596,0.811650815,0.928361654,0.811990489,0.889021873,0.819802989,0.930823088,0.811480978,0.903256655,0.817085598,0.929653168,0.811480978,0.905469179,0.816576087,0.928295135,0.811480978,0.882850647,0.821161685,0.928818464,0.812160326,0.906570435,0.816576087,0.930983067,0.811311141,0.909285545,0.816745924,0.934477091,0.811311141,0.929675102,0.811650815,0.934612751,0.811650815,0.889329433,0.820142663,0.928930998,0.811820652,0.968551159,0.811990489,0.903385878,0.816915761,0.92723155,0.812160326,0.908114433,0.816576087,0.928342104,0.811650815,0.911878586,0.81640625,0.902928829,0.817085598,0.925461292,0.812160326,0.943557978,0.816915761,0.908033848,0.816576087,0.910445213,0.816915761,0.904440641,0.816915761,0.930387497,0.812160326,0.95160985,0.811311141,0.932746172,0.811311141,0.929608345,0.811650815,0.881399632,0.821841033,0.925354481,0.812160326,0.930862904,0.811141304,0.928966522,0.812330163,0.905164003,0.816576087,0.904595375,0.817255435,0.928682804,0.812160326,0.888934851,0.820142663,0.908228636,0.816915761,0.889404535,0.821501359,0.931600332,0.811650815,0.904738665,0.817085598
465,0.930516481,0.813508065,0.930259943,0.813508065,0.381087542,0.939852151,0.931069613,0.813340054,0.927493572,0.813676075,0.903281927,0.818884409,0.886948824,0.822748656,0.89269805,0.821236559,0.929965019,0.813508065,0.929720879,0.813340054,0.934766293,0.813508065,0.930336714,0.813676075,0.935888529,0.813508065,0.885456562,0.822580645,0.888327122,0.821740591,0.931415319,0.813340054,0.883481264,0.822580645,0.884872675,0.822748656,0.935207367,0.813676075,0.933106899,0.813340054,0.930529356,0.813340054,0.930189371,0.813340054,0.929856539,0.813676075,0.905899525,0.818380376,0.907326698,0.818212366,0.92502737,0.814012097,0.929682255,0.813340054,0.927477837,0.813676075,0.928857803,0.818548387,0.934917212,0.813676075,0.924873114,0.814012097,0.924898148,0.814012097,0.913287163,0.818380376,0.929809332,0.814012097,0.93427515,0.814012097,0.906841516,0.818212366,0.928887844,0.813508065,0.906770468,0.818548387,0.904368162,0.818548387,0.906083345,0.818380376,0.928296089,0.813676075,0.930248499,0.813340054,0.905992031,0.818380376,0.932222605,0.813340054,0.908417702,0.818380376,0.931156874,0.814012097,0.930938244,0.813508065,0.928360462,0.813844086,0.930064917,0.813340054,0.931987286,0.813676075
470,0.936064243,0.815492021,0.929192305,0.815492021,0.954139233,0.815658245,0.929227591,0.815325798,0.930789232,0.814993351,0.929781199,0.815325798,0.927384615,0.815325798,0.931081295,0.815325798,0.929903746,0.815492021,0.930546284,0.815325798,0.93331933,0.815325798,0.930799961,0.815658245,0.955510855,0.814827128,0.946218967,0.814993351,0.934011698,0.815492021,0.933769941,0.815325798,0.930577517,0.815325798,0.93006444,0.815325798,0.932976961,0.815325798,0.929155588,0.815492021,0.934375286,0.815325798,0.931127548,0.815159574,0.936607599,0.815325798,0.93537569,0.814993351,0.945849895,0.815492021,0.929049969,0.815492021,0.937515736,0.815492021,0.931054115,0.815492021,0.931512833,0.815325798,0.929642677,0.815658245,0.929714918,0.815159574,0.932338715,0.815159574,0.930841684,0.815658245,0.929626703,0.815492021,0.929297924,0.815325798,0.932438135,0.815159574,0.931811333,0.815325798,0.932275772,0.815325798,0.937041044,0.815492021,0.931823015,0.815325798,0.934945583,0.815325798,0.934212446,0.815325798,0.92793107,0.815658245,0.933485508,0.815325798,0.929737568,0.815325798,0.93381691,0.815325798,0.930142641,0.815492021,0.932472706,0.815325798,0.932914019,0.815325798,0.929158926,0.815492021
475,0.9340837,0.817269737,0.93817687,0.817434211,0.930330753,0.817269737,0.928011894,0.817434211,0.930628538,0.817105263,0.933057308,0.817434211,0.929818392,0.817434211,0.932905674,0.817434211,0.929975986,0.817269737,0.930033922,0.817269737,0.927147627,0.817434211,0.930603027,0.817434211,0.932446241,0.817269737,0.931659698,0.817269737,0.931425333,0.817269737,0.929240227,0.817598684,0.954482079,0.817269737,0.930179119,0.817269737,0.930254698,0.817269737,0.935828686,0.817269737,0.930436373,0.817269737,0.935105562,0.817269737,0.927745342,0.817434211,0.931829929,0.817105263,0.935117483,0.817434211,0.941678762,0.817434211,0.931287289,0.817269737,0.965570211,0.817434211,0.9088521,0.822203947,0.90362072,0.822368421,0.936225653,0.817269737,0.930710077,0.817269737,0.932948828,0.817269737,0.933470488,0.817269737,0.931540966,0.817269737,0.934204578,0.817269737,0.931124687,0.817269737,0.930130005,0.817434211,0.930519581,0.817434211,0.929801702,0.817434211,0.932278156,0.817269737,0.931826353,0.817269737,0.929290295,0.817269737,0.928855419,0.817434211,0.932617664,0.817269737,0.928140879,0.817269737,0.928816795,0.817269737,0.930540085,0.817269737,0.932152033,0.817105263,0.929929018,0.817269737
480,0.933854818,0.819335938,0.930430412,0.819335938,0.929291725,0.819173177,0.930787086,0.819173177,0.937328339,0.819335938,0.932705402,0.819173177,0.931480646,0.819173177,0.945471048,0.819173177,0.929683924,0.819173177,0.929564953,0.819173177,0.930950165,0.819335938,0.929108143,0.819335938,0.931910753,0.819173177,0.927518129,0.819335938,0.931665897,0.818847656,0.93103838,0.819173177,0.927953005,0.819335938,0.933030844,0.819010417,0.931416273,0.819173177,0.93194747,0.819173177,0.932186604,0.819173177,0.935277462,0.818847656,0.930719614,0.818847656,0.930869818,0.819010417,0.930054903,0.819010417,0.931687117,0.819173177,0.9299016,0.819173177,0.927510262,0.819335938,0.94092989,0.819173177,0.906121254,0.82405599,0.930477619,0.819173177,0.908020735,0.82405599,0.907895327,0.82405599,0.930667639,0.819173177,0.9062922,0.82405599,0.932203531,0.819173177,0.937611818,0.819173177,0.911836147,0.82405599,0.905400276,0.82405599,0.930188656,0.819335938,0.930516005,0.819173177,0.930430174,0.819173177,0.910309553,0.82405599,0.93200016,0.819173177,0.938421965,0.82014974,0.932645082,0.819010417,0.92948246,0.819173177,0.930145502,0.819173177,0.931956291,0.819010417,0.934964657,0.819010417
485,0.931734562,0.821842784,0.93198061,0.821842784,0.930451155,0.821037371,0.933045387,0.821037371,0.933736563,0.820715206,0.928049088,0.822648196,0.930652618,0.821037371,0.928769112,0.820876289,0.935887098,0.821037371,0.907499075,0.825708763,0.930598021,0.821037371,0.936064243,0.820715206,0.936858892,0.820876289,0.929234982,0.821198454,0.930082321,0.821198454,0.928418636,0.821198454,0.929041147,0.821359536,0.931072474,0.821037371,0.928911448,0.821037371,0.932399035,0.821037371,0.928725481,0.821198454,0.905584335,0.826030928,0.894607544,0.82876933,0.940387011,0.821037371,0.932407379,0.820876289,0.936175585,0.821037371,0.908237934,0.825869845,0.904274702,0.825869845,0.934360504,0.820876289,0.933137178,0.820231959,0.9316535,0.821037371,0.932856798,0.821037371,0.905725718,0.826030928,0.931082726,0.821037371,0.929572344,0.821037371,0.953670025,0.821198454,0.930995941,0.821037371,0.931650877,0.821037371,0.906673193,0.825708763,0.929349422,0.821037371,0.892238379,0.828608247,0.904280424,0.825869845,0.928886175,0.821037371,0.931093693,0.821198454,0.905111074,0.825869845,0.929905415,0.821198454,0.926600933,0.821842784,0.932701826,0.821198454,0.929681063,0.821037371,0.935285807,0.820715206
490,0.931451797,0.822704082,0.890141487,0.830516582,0.928040981,0.82286352,0.910702229,0.827806122,0.904514551,0.827646684,0.934421301,0.821906888,0.904335737,0.827646684,0.928345919,0.82286352,0.930135012,0.82286352,0.895691633,0.831632653,0.930550098,0.82286352,0.929603815,0.823022959,0.931910992,0.822704082,0.93023324,0.82286352,0.931879997,0.82286352,0.930968046,0.82286352,0.928499937,0.82286352,0.931031942,0.823022959,0.929900885,0.823022959,0.884906292,0.831632653,0.930793285,0.823022959,0.92922163,0.82286352,0.928909302,0.823022959,0.928606033,0.82286352,0.934087515,0.82286352,0.903086662,0.827646684,0.906140804,0.827646684,0.930173635,0.823022959,0.907022476,0.827487245,0.928329945,0.82286352,0.932060957,0.823022959,0.928824902,0.82286352,0.930384874,0.82286352,0.905297279,0.827646684,0.932141542,0.82286352,0.929335356,0.82286352,0.930437326,0.823022959,0.934602499,0.82286352,0.905864954,0.827646684,0.905142784,0.827646684,0.932069063,0.82286352,0.890024424,0.830516582,0.929780006,0.82286352,0.906747103,0.827806122,0.930149555,0.82286352,0.928789377,0.82286352,0.905430794,0.827806122,0.929849386,0.82286352,0.928290367,0.82286352,0.929186106,0.82286352
495,0.927455664,0.824810606,0.889760256,0.832228535,0.90907383,0.829387626,0.936219931,0.824652778,0.935536146,0.824652778,0.928659439,0.824652778,0.906283855,0.828914141,0.930347681,0.824652778,0.927543402,0.824652778,0.936839819,0.824652778,0.929975271,0.824652778,0.892348289,0.832070707,0.93061018,0.824652778,0.929751396,0.824652778,0.910802603,0.829387626,0.904777527,0.829387626,0.909932613,0.828914141,0.960900784,0.824652778,0.929212809,0.824810606,0.907606125,0.829387626,0.905479431,0.829545455,0.928851604,0.824810606,0.932430029,0.824652778,0.928966284,0.824810606,0.92775631,0.824652778,0.929695129,0.824652778,0.931562662,0.824810606,0.931936979,0.825284091,0.928003788,0.824652778,0.933492184,0.824652778,0.930501461,0.824810606,0.93695116,0.824494949,0.898540974,0.832070707,0.908348083,0.829387626,0.916685343,0.829545455,0.90361762,0.829387626,0.904069662,0.829387626,0.92863512,0.824810606,0.931234121,0.824652778,0.93162322,0.824652778,0.929470539,0.825126263,0.921920776,0.829387626,0.92903924,0.824652778,0.929743052,0.824652778,0.929395914,0.825284091,0.945593596,0.824337121,0.93443203,0.825441919,0.930844069,0.824494949,0.929601908,0.824652778,0.931049347,0.824652778
